,Elected,Gender,YearBirth,PoliticalParty,TypeofElection,Region,Income2008,Income2009,Income2010,Income2011,Income2012,PoliticalSelfPositioning,PersonalCampaign,CountryofBirth,OccupationalStatus,HighestDiploma,Q1_WomenQuotaCompanies,Q2_RetirementIncrease,Q3_WorkWeekTime,Q4_CompanyChoiceLayoff,Q5_UnemploymentBenefits,Q6_YouthSalary,Q7_PupilsGrade,Q8_StateSchools,Q9_HighSchool2College,Q10_PrivateSchools,Q11_BehaviorGrade,Q12_StateHealthCare,Q13_ChildbirthAllowance,Q14_HelpDisabilities,Q15_ProfitsHealthcare,Q16_UndocumentedHealth,Q17_CapitalTax,Q18_FiscalDeduction,Q19_PrivatizeCompanies,Q20_ParentalLeave.,Q21_SupportRural,Q22_NuclearPowerLess,Q23_DieselTax,Q24_WindPowerLess,Q25_Wolves,Q26_FacilitateAsylum,Q27_LessRefugees,Q28_MunicipalitiesRefugees,Q29_PolicingRefugees,Q30_SwedenEU,Q31_DefenseSpending,Q32_SwedenNATO,Q33_FreeMuseum,Q34_RighttoCopy,Q35_MonitorInternet,Q36_WineSale,Q37_IncomeInequalities,Q38_MoreMarket,Q39_WomenPower,Q40_PunishmentMore,Q41_Multiculti,Q42_ChristianInfluence,Q43_ReturnEducation,Q44_GayRights,Q45_ClimatePriority
102,X,F,1966,ModerateRight (M),R ,SkÃ¥ne läns västra,642788,663296,667054,693762,697370,ClearlyRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against
103,X,M,1976,ModerateRight (M),R ,SkÃ¥ne läns södra,647826,642544,686300,677815,713995,ClearlyRight,,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against
104,X,M,1963,SocialDemocrats (S),R ,Västra Götalands läns norra,677356,694813,710278,731117,730486,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
105,X,M,1977,ModerateRight (M),R ,Göteborgs kommun,671901,736957,734366,752612,676311,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against
106,X,M,1971,LeftParty (V),R ,Stockholms stad och län,638000,603000,477918,680510,697188,ClearlyLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor
107,X,M,1968,SwedishDemocrats (SD),R ,Hela landet 1,283416,297699,300923,579822,510864,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,Against
108,X,M,1944,CenterParty (C),R ,SkÃ¥ne läns norra och östra,695069,1097918,1137205,1163761,1187436,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,InFavor
109,X,M,1969,SwedishDemocrats (SD),R ,Hela landet 1,476374,496031,597287,819203,840553,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against
110,X,M,1987,CenterParty (C),R ,Västernorrlands län,151692,77957,236499,731399,746803,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
111,X,F,1970,ModerateRight (M),R ,Stockholms län,774479,792757,884134,1150693,1148131,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against
112,X,F,1962,Greens (MP),R ,Östergötlands län,316156,310599,391503,661599,666401,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
113,X,M,1966,CenterParty (C),R ,Stockholms län,671975,697160,703090,718381,735389,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
114,X,F,1978,SocialDemocrats (S),R ,Gävleborgs län,540924,656472,610955,690025,692047,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
115,X,M,1977,SocialDemocrats (S),R ,Norrbottens län,694951,684736,689679,649419,727216,CenterLeft ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
116,X,F,1961,Peoples Party (F),R ,Stockholms stad och län,430662,289218,731988,713359,753025,NeitherLeftnorRight,Yes ,Finland,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against
117,X,M,1965,SocialDemocrats (S),R ,Uppsala län,516888,354094,592705,824183,838702,CenterLeft ,Yes ,Finland,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
118,X,F,1965,SocialDemocrats (S),R ,Västernorrlands län,533342,540618,562355,692574,717557,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
119,X,M,1952,ChristianDemocrats (KD),R ,Örebro län,683570,713937,638858,673764,690463,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor
120,X,M,1983,CenterParty (C),R ,Göteborgs kommun,168750,204325,251216,335631,701272,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
121,X,F,1982,Greens (MP),R ,Göteborgs kommun,285272,305298,452149,670619,687362,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
122,X,M,1968,Peoples Party (F),R ,SkÃ¥ne läns norra och östra,675825,730524,814232,861321,945199,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
123,X,F,1979,ModerateRight (M),R ,Uppsala län,504454,534670,443058,632552,478682,ClearlyRight,Yes ,Polen,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against
124,X,F,1957,SocialDemocrats (S),R ,Västra Götalands läns östra,752422,768490,770007,803199,797420,ClearlyLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
125,X,F,1960,ModerateRight (M),R ,Örebro län,486944,513019,597710,686840,423095,CenterRight ,No,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against
126,X,F,1967,SocialDemocrats (S),R ,Dalarnas län,532945,562248,582447,579035,581182,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
127,X,F,1979,Peoples Party (F),R ,Örebro län,100389,23677,48167,302884,284507,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against
128,X,M,1954,Greens (MP),R ,Stockholms län,670674,667993,666359,577600,703075,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
129,X,M,1970,ModerateRight (M),R ,Malmö kommun,572317,563347,667116,691344,703130,ClearlyRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against
130,X,F,1987,ModerateRight (M),R ,Stockholms kommun,119651,116632,254137,672731,694591,ClearlyRight,Yes ,Spanien,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against
131,X,M,1976,SwedishDemocrats (SD),R ,Hela landet 1,NA,NA,NA,NA,NA,NeitherLeftnorRight,No,Sverige,FullTimePolitician ,UniversityDiploma ,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against
132,X,F,1954,SocialDemocrats (S),R ,Östergötlands län,669810,679536,734023,736366,703262,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
133,X,F,1963,ModerateRight (M),R ,Stockholms län,722120,736954,739049,794524,787522,ClearlyRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,Against,Against,Against,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
134,X,F,1964,SocialDemocrats (S),R ,Värmlands län,540913,577930,679123,688558,691581,NeitherLeftnorRight,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
135,X,F,1960,LeftParty (V),R ,Örebro län,725583,758943,716964,680978,692388,ClearlyLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
136,X,F,1981,ChristianDemocrats (KD),R ,Stockholms kommun,360664,375399,525012,680816,705899,CenterRight ,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor
137,X,F,1980,LeftParty (V),R ,Västmanlands län,310774,319636,386057,669805,672204,ClearlyLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
138,X,M,1953,Peoples Party (F),R ,Västra Götalands läns västra,722686,752626,709007,735985,753303,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,Against
139,X,M,1962,Greens (MP),R ,Södermanlands län,405228,409687,397146,520665,529819,CenterLeft ,No,Chile,FullTimePolitician ,UniversityDiploma ,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
140,X,F,1971,LeftParty (V),R ,Uppsala län,205846,151617,164245,209169,304301,ClearlyLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
141,X,F,1976,SocialDemocrats (S),R ,Stockholms län,NA,NA,NA,NA,NA,CenterLeft ,No,Sverige,FullTimePolitician ,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
142,X,F,1955,CenterParty (C),R ,Uppsala län,651647,675654,636947,699613,714747,NeitherLeftnorRight,Yes ,Sverige,FullTimePolitician ,UniversityDiploma ,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,Against,Against,Against,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
143,X,F,1974,LeftParty (V),R ,Göteborgs kommun,218235,265034,305675,315356,331884,ClearlyLeft ,No,Sverige,Other,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
144,X,M,1959,Greens (MP),R ,Västerbottens län,356633,334989,322766,666168,664106,CenterLeft ,Yes ,,Other,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
145,X,F,1984,SocialDemocrats (S),R ,Östergötlands län,39120,87316,284306,517727,545036,CenterLeft ,No,Sverige,Other,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,Against,Against,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
146,X,F,1980,LeftParty (V),R ,Göteborgs kommun,18207,43972,70179,400921,412168,ClearlyLeft ,No,Sverige,Other,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
147,X,F,1971,Greens (MP),R ,Stockholms kommun,336548,344934,325915,149760,132218,NeitherLeftnorRight,Yes ,Sverige,Other,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
148,X,F,1956,Greens (MP),R ,SkÃ¥ne läns södra,649881,647885,643015,571233,543582,CenterLeft ,Yes ,Sverige,Other,UniversityDiploma ,InFavor,Against,Against,Against,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
149,X,M,1986,Peoples Party (F),R ,Västra Götalands läns norra,200137,69847,137132,252405,211608,CenterRight ,Yes ,Riyadh KSA,OwnBusiness ,UniversityDiploma ,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,InFavor,InFavor
150,X,F,1952,Greens (MP),R ,SkÃ¥ne läns norra och östra,295940,232030,184929,165809,104967,NeitherLeftnorRight,Yes ,Sverige,OwnBusiness ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
151,X,M,1970,Greens (MP),R ,Uppsala län,439942,458579,490250,472054,408460,NeitherLeftnorRight,Yes ,Sverige,OwnBusiness ,UniversityDiploma ,InFavor,Against,InFavor,Against,InFavor,Against,Against,Against,InFavor,Against,Against,Against,InFavor,Against,InFavor,InFavor,Against,InFavor,InFavor,InFavor,InFavor,Against,InFavor,Against,Against,InFavor,Against,InFavor,Against,Against,Against,Against,InFavor,InFavor,Against,Against,InFavor,InFavor,InFavor,Against,InFavor,Against,InFavor,InFavor,InFavor
